model,rep,item_id,gold,pred,correct,hard,raw_output,wall_ms,ttft_ms,total_ms,decode_tps,prefill_tps,prompt_tokens,output_tokens,footprint_gb,vram_gb,gpu_ratio,num_ctx,error
qwen3:1.7b-q8_0,0,95,small_talk,small_talk,True,False,small_talk,56.41,14.4,55.18,115.56,11455.15,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,0,96,small_talk,small_talk,True,False,small_talk,58.67,15.46,57.11,116.62,10676.16,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,0,97,small_talk,small_talk,True,False,small_talk,59.23,15.44,57.52,116.89,10625.2,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,0,98,small_talk,small_talk,True,False,small_talk,58.22,15.03,56.58,115.35,10908.61,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,0,99,small_talk,small_talk,True,False,small_talk,62.41,16.66,60.83,109.93,9846.89,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,81.24,20.01,78.61,110.92,8344.16,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,72.98,16.44,71.34,109.75,10158.77,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,72.56,16.89,70.99,114.36,9947.89,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,81.71,15.32,65.14,115.45,11095.16,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,77.16,15.27,66.06,113.9,11002.69,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.39,15.61,67.09,115.7,10765.78,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.42,15.1,64.79,114.96,11125.83,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.54,14.95,65.82,115.74,11304.35,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.66,15.29,65.95,113.69,10923.6,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.35,15.9,68.84,114.53,10437.63,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.87,15.8,67.02,115.02,10570.96,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,84.39,15.12,65.53,115.35,11108.17,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.49,15.6,64.95,115.47,10894.64,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.46,15.08,66.85,110.88,11338.77,171,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,14,knowledge_retrieval,,False,False,chain_of_thought,71.39,16.55,70.01,109.3,10087.59,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.71,15.44,66.21,112.07,10880.83,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,80.37,15.04,63.66,117.37,11105.94,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.93,16.41,66.54,113.22,10239.53,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.59,15.75,67.22,112.16,10668.7,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.94,15.54,65.67,116.55,10747.15,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,66.71,15.0,65.51,115.0,11197.76,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,21,knowledge_retrieval,small_talk,False,True,small_talk,57.88,15.38,56.56,119.13,10856.85,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,66.75,15.12,65.01,114.23,11504.13,174,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,86.92,15.14,65.31,114.71,11165.43,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,24,knowledge_retrieval,small_talk,False,True,small_talk,57.68,15.2,56.12,117.93,11121.35,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,67.6,16.42,65.4,114.95,10290.45,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,26,knowledge_retrieval,small_talk,False,True,small_talk,83.74,15.9,59.52,116.99,10501.82,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,70.77,15.97,69.36,109.16,10644.29,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,73.88,16.62,72.43,106.79,9986.76,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,81.69,16.01,69.01,107.55,10616.37,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,30,summarize,summarize,True,False,summarize,63.92,16.68,61.98,112.77,10010.19,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,31,summarize,summarize,True,False,summarize,61.7,16.04,60.16,114.96,10473.82,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,32,summarize,summarize,True,False,summarize,75.79,16.32,58.04,118.0,10170.95,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,33,summarize,summarize,True,False,summarize,60.45,16.9,57.93,118.33,9883.41,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,34,summarize,summarize,True,False,summarize,56.7,14.79,55.57,118.16,11153.92,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,35,summarize,summarize,True,False,summarize,58.62,15.95,57.6,114.3,10344.18,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,36,summarize,summarize,True,False,summarize,58.41,15.95,57.01,120.28,10408.18,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,37,summarize,summarize,True,False,summarize,59.3,15.89,57.91,112.36,10448.14,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,38,summarize,knowledge_retrieval,False,False,knowledge_retrieval,86.33,16.06,68.08,114.44,10646.25,171,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,39,summarize,summarize,True,False,summarize,60.51,16.61,58.79,117.66,10292.52,171,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,40,summarize,summarize,True,False,summarize,59.49,15.7,57.61,119.32,10830.78,170,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,41,summarize,summarize,True,False,summarize,57.3,16.13,56.06,119.14,10476.07,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,42,summarize,small_talk,False,False,small_talk,59.72,16.39,57.79,118.85,10252.65,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,43,summarize,summarize,True,False,summarize,313.22,62.58,305.01,18.0,2652.56,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,44,summarize,summarize,True,False,summarize,780.11,301.32,750.41,16.85,550.91,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,45,summarize,summarize,True,True,summarize,940.66,253.64,845.49,16.54,678.12,172,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,46,summarize,summarize,True,True,summarize,815.8,276.57,766.92,16.92,611.06,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,47,summarize,small_talk,False,True,small_talk,899.55,276.88,850.61,17.22,599.53,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,48,summarize,summarize,True,True,summarize,1129.13,290.97,921.34,16.67,570.51,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,49,summarize,small_talk,False,True,small_talk,766.16,281.73,732.7,17.99,603.42,170,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,50,small_talk,small_talk,True,False,small_talk,743.85,257.62,716.17,15.77,632.73,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,51,small_talk,small_talk,True,False,small_talk,877.04,274.6,851.63,16.01,593.59,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,52,small_talk,small_talk,True,False,small_talk,748.74,235.05,714.57,17.3,693.47,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,53,small_talk,small_talk,True,False,small_talk,877.67,235.03,831.59,16.86,693.53,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,54,small_talk,small_talk,True,False,small_talk,1227.56,148.41,1106.42,104.96,1105.04,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,55,small_talk,small_talk,True,False,small_talk,58.53,15.42,57.19,116.43,10702.47,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,56,small_talk,small_talk,True,False,small_talk,56.46,15.1,54.72,118.27,10861.65,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,57,small_talk,small_talk,True,False,small_talk,61.09,15.23,59.49,113.3,10700.45,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,58,small_talk,small_talk,True,False,small_talk,58.2,15.17,56.37,116.79,10744.18,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,59,small_talk,small_talk,True,False,small_talk,61.51,16.09,59.71,114.12,10190.13,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,60,small_talk,small_talk,True,False,small_talk,61.19,15.7,58.57,116.23,10383.49,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,61,small_talk,small_talk,True,False,small_talk,57.17,15.71,55.78,119.08,10438.55,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,62,small_talk,small_talk,True,False,small_talk,56.37,14.95,55.14,117.16,11040.48,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,63,small_talk,small_talk,True,False,small_talk,57.02,15.52,55.65,118.39,10628.7,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,64,small_talk,small_talk,True,False,small_talk,57.94,15.22,56.68,117.73,10778.13,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,65,small_talk,small_talk,True,False,small_talk,79.34,15.25,55.61,115.4,10751.98,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,66,small_talk,small_talk,True,False,small_talk,59.04,16.23,58.08,117.65,10226.71,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,67,small_talk,small_talk,True,False,small_talk,58.1,15.28,56.22,114.19,10732.28,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,68,small_talk,small_talk,True,True,small_talk,56.57,15.22,55.81,118.94,10838.86,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,69,small_talk,small_talk,True,True,small_talk,57.35,14.83,55.5,116.47,10993.46,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,70,small_talk,small_talk,True,True,small_talk,56.11,14.84,55.33,118.83,11118.6,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,71,small_talk,small_talk,True,True,small_talk,57.09,14.96,55.53,116.14,11027.2,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,72,small_talk,small_talk,True,True,small_talk,59.5,15.2,58.15,111.15,10788.05,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,73,small_talk,small_talk,True,True,small_talk,56.86,14.91,55.1,118.59,10998.59,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,74,small_talk,small_talk,True,True,small_talk,75.84,15.17,54.74,121.37,10812.24,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,75,small_talk,small_talk,True,True,small_talk,56.37,14.58,54.56,118.37,11177.4,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,65.57,15.1,64.38,114.87,10994.83,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.45,15.05,65.3,113.2,11226.25,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.94,15.62,66.49,112.58,10949.61,171,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.4,15.62,66.23,113.24,10628.76,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,69.3,16.42,68.27,112.28,10228.93,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,83.35,15.68,68.71,109.6,10716.34,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.44,16.95,68.32,111.96,9853.67,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,69.47,16.04,67.9,113.73,10409.52,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.67,15.97,65.78,114.03,10458.42,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.63,15.38,65.93,115.82,10861.79,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.1,16.32,65.5,115.02,10297.27,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,87,summarize,summarize,True,False,summarize,89.07,18.55,63.59,112.94,9003.67,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,88,summarize,summarize,True,False,summarize,67.17,18.07,64.77,110.49,9297.69,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,89,summarize,summarize,True,False,summarize,66.76,17.55,65.08,115.03,9629.08,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,90,summarize,summarize,True,False,summarize,62.3,16.58,60.5,114.91,10013.27,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,91,summarize,summarize,True,False,summarize,58.29,15.45,56.83,118.11,10808.36,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,92,summarize,summarize,True,False,summarize,58.39,16.15,57.18,117.28,10403.12,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,93,summarize,summarize,True,False,summarize,58.13,15.63,56.57,116.37,10749.94,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,94,small_talk,small_talk,True,False,small_talk,59.01,15.42,57.49,113.14,10634.16,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,95,small_talk,small_talk,True,False,small_talk,58.31,15.72,56.8,116.62,10496.85,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,96,small_talk,small_talk,True,False,small_talk,63.06,15.74,61.5,112.92,10482.18,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,97,small_talk,small_talk,True,False,small_talk,77.99,15.33,57.96,117.32,10700.07,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,98,small_talk,small_talk,True,False,small_talk,59.33,16.12,57.71,117.17,10174.96,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,1,99,small_talk,small_talk,True,False,small_talk,57.65,14.99,56.07,116.19,10936.98,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,92.69,16.24,68.11,111.83,10285.15,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,75.99,16.92,74.08,109.94,9870.56,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,75.49,16.97,73.5,108.27,9900.99,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,76.02,18.79,74.45,105.63,9047.85,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,69.61,16.11,68.06,113.28,10431.54,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.19,15.74,68.6,107.18,10675.48,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,97.44,16.23,70.0,112.22,10353.12,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.49,16.02,67.05,113.37,10551.95,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,74.23,17.2,72.33,108.44,9708.17,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.78,16.67,70.03,114.52,9957.41,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,71.73,16.75,70.45,112.36,9970.15,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,82.9,16.24,69.52,111.83,10344.83,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.46,16.4,68.71,110.37,10367.75,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,69.32,15.93,67.63,113.38,10737.16,171,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,14,knowledge_retrieval,,False,False,chain_of_thought,68.19,15.43,67.25,115.04,10821.67,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,86.73,16.66,70.28,111.41,10083.43,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,70.25,16.56,68.64,113.65,10086.37,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,72.99,17.72,71.28,108.14,9480.81,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,71.51,16.59,69.86,112.29,10129.03,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.18,15.88,66.73,112.95,10516.37,167,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,69.64,15.71,67.87,112.26,10691.1,168,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,21,knowledge_retrieval,small_talk,False,True,small_talk,61.68,16.44,59.85,117.35,10156.92,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,70.1,16.62,69.08,112.08,10467.42,174,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,69.57,16.08,68.08,111.2,10511.91,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,24,knowledge_retrieval,small_talk,False,True,small_talk,79.21,16.02,60.16,112.4,10552.61,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,70.18,15.55,68.68,110.6,10868.87,169,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,26,knowledge_retrieval,small_talk,False,True,small_talk,63.33,16.93,61.55,111.87,9864.15,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,73.65,16.44,71.69,106.34,10340.0,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,75.33,17.51,73.08,110.27,9479.21,166,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,73.38,17.09,71.2,109.38,9949.08,170,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,30,summarize,summarize,True,False,summarize,65.61,17.35,63.71,108.69,9627.58,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,31,summarize,summarize,True,False,summarize,66.64,18.07,64.41,109.28,9296.66,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,32,summarize,summarize,True,False,summarize,64.92,16.93,63.17,109.37,9806.24,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,33,summarize,summarize,True,False,summarize,67.01,17.32,65.22,107.68,9642.03,167,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,34,summarize,summarize,True,False,summarize,62.5,16.1,60.93,114.56,10245.9,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,35,summarize,summarize,True,False,summarize,61.71,15.78,59.96,114.97,10456.27,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,36,summarize,summarize,True,False,summarize,60.76,16.28,59.43,114.13,10197.81,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,37,summarize,summarize,True,False,summarize,62.11,16.25,60.41,114.03,10215.38,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,38,summarize,knowledge_retrieval,False,False,knowledge_retrieval,69.14,15.31,67.45,111.52,11166.98,171,5,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,39,summarize,summarize,True,False,summarize,77.16,15.9,57.17,118.54,10756.75,171,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,40,summarize,summarize,True,False,summarize,60.54,16.0,59.06,114.11,10622.34,170,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,41,summarize,summarize,True,False,summarize,59.74,16.03,58.17,115.76,10544.05,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,42,summarize,small_talk,False,False,small_talk,59.75,15.58,58.12,115.3,10785.13,168,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,43,summarize,summarize,True,False,summarize,83.82,15.45,57.29,115.46,10743.64,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,44,summarize,summarize,True,False,summarize,60.9,16.86,59.7,111.75,9844.62,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,45,summarize,summarize,True,True,summarize,62.4,16.07,60.86,115.39,10702.51,172,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,46,summarize,summarize,True,True,summarize,58.78,15.86,57.03,116.56,10657.08,169,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,47,summarize,small_talk,False,True,small_talk,59.91,16.01,58.53,120.71,10371.11,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,48,summarize,summarize,True,True,summarize,58.13,16.05,56.59,115.6,10342.68,166,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,49,summarize,small_talk,False,True,small_talk,61.08,17.35,59.43,114.75,9799.4,170,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,50,small_talk,small_talk,True,False,small_talk,63.13,17.42,61.75,116.69,9355.99,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,51,small_talk,small_talk,True,False,small_talk,62.08,15.14,60.34,113.78,10764.05,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,52,small_talk,small_talk,True,False,small_talk,59.31,15.11,57.85,116.81,10789.7,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,53,small_talk,small_talk,True,False,small_talk,58.55,15.66,56.65,114.34,10410.01,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,54,small_talk,small_talk,True,False,small_talk,65.06,15.96,62.79,110.97,10275.69,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,55,small_talk,small_talk,True,False,small_talk,63.52,17.17,60.97,114.96,9609.22,165,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,56,small_talk,small_talk,True,False,small_talk,72.82,16.32,59.31,113.38,10046.56,164,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,57,small_talk,small_talk,True,False,small_talk,61.13,15.34,59.63,113.07,10627.89,163,4,5.332,5.332,100.0,32768,
qwen3:1.7b-q8_0,2,58,small_talk,small_talk,True,False,small_talk,67.89,16.32,65.93,106.92,9987.13,163,4,5.332,5.332,100.0,32768,
