model,rep,item_id,gold,pred,correct,hard,raw_output,wall_ms,ttft_ms,total_ms,decode_tps,prefill_tps,prompt_tokens,output_tokens,footprint_gb,vram_gb,gpu_ratio,num_ctx,error
qwen3:1.7b,0,56,small_talk,small_talk,True,False,small_talk,39.08,11.0,37.86,187.94,14905.03,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,57,small_talk,small_talk,True,False,small_talk,40.27,11.1,38.17,185.13,14689.98,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,58,small_talk,small_talk,True,False,small_talk,39.67,11.39,38.43,185.61,14305.77,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,59,small_talk,small_talk,True,False,small_talk,41.35,11.27,39.85,184.74,14546.74,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,60,small_talk,small_talk,True,False,small_talk,61.88,12.09,42.0,178.08,13477.76,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,61,small_talk,small_talk,True,False,small_talk,43.74,11.63,42.31,182.82,14105.1,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,62,small_talk,small_talk,True,False,small_talk,44.24,11.62,43.16,179.04,14195.99,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,63,small_talk,small_talk,True,False,small_talk,47.18,11.33,45.66,178.75,14559.25,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,64,small_talk,small_talk,True,False,small_talk,39.88,11.31,38.21,189.37,14505.57,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,65,small_talk,small_talk,True,False,small_talk,40.9,11.03,39.38,182.67,14865.84,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,66,small_talk,small_talk,True,False,small_talk,47.12,12.04,44.85,178.4,13785.09,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,67,small_talk,small_talk,True,False,small_talk,154.46,12.21,149.42,169.6,13428.31,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,68,small_talk,small_talk,True,True,small_talk,88.67,11.91,83.56,173.63,13850.42,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,69,small_talk,small_talk,True,True,small_talk,83.05,11.61,77.48,181.09,14039.62,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,70,small_talk,small_talk,True,True,small_talk,51.6,12.01,48.53,175.73,13736.26,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,71,small_talk,small_talk,True,True,small_talk,65.98,11.64,61.79,171.33,14174.04,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,72,small_talk,small_talk,True,True,small_talk,47.97,11.74,44.61,179.74,13971.72,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,73,small_talk,small_talk,True,True,small_talk,46.74,12.12,45.4,181.18,13536.94,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,74,small_talk,small_talk,True,True,small_talk,49.13,12.05,47.35,174.71,13614.48,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,75,small_talk,small_talk,True,True,small_talk,47.2,11.71,45.56,178.29,13925.67,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,50.23,12.56,48.73,172.02,13220.77,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,60.3,11.91,58.47,167.24,14194.52,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,61.93,12.39,59.64,170.13,13795.89,171,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,55.31,12.12,52.14,169.59,13697.5,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.56,11.75,47.72,175.21,14296.66,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.04,12.51,49.51,174.11,13430.33,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.43,12.12,48.02,175.93,13780.01,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.97,11.4,50.19,174.66,14643.98,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.58,12.17,50.11,170.29,13722.27,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.41,11.39,46.89,176.51,14658.12,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,50.98,11.43,49.21,169.5,14699.45,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,87,summarize,summarize,True,False,summarize,44.93,12.43,43.55,173.93,13432.0,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,88,summarize,summarize,True,False,summarize,43.57,12.15,42.13,174.14,13831.71,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,89,summarize,summarize,True,False,summarize,62.48,12.1,42.59,183.18,13961.17,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,90,summarize,summarize,True,False,summarize,57.04,11.62,39.17,183.46,14286.94,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,91,summarize,small_talk,False,False,small_talk,61.94,11.53,38.95,184.15,14482.7,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,92,summarize,summarize,True,False,summarize,43.29,11.46,41.69,175.96,14654.57,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,93,summarize,summarize,True,False,summarize,46.1,11.99,43.52,177.94,14017.52,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,94,small_talk,small_talk,True,False,small_talk,39.7,11.77,37.8,186.21,13931.36,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,95,small_talk,small_talk,True,False,small_talk,38.34,11.1,36.8,189.01,14867.54,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,96,small_talk,small_talk,True,False,small_talk,38.5,11.0,37.38,187.2,15005.46,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,97,small_talk,small_talk,True,False,small_talk,40.35,11.11,39.17,183.76,14768.12,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,98,small_talk,small_talk,True,False,small_talk,60.68,10.98,38.55,186.86,14933.53,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,99,small_talk,small_talk,True,False,small_talk,42.34,11.47,40.46,180.62,14303.16,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.09,11.19,46.61,176.22,14920.04,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.74,11.4,47.12,170.21,14655.55,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.09,11.79,47.47,175.86,14244.53,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.2,11.21,46.68,179.91,15165.03,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,64.22,11.63,44.83,179.44,14439.19,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,63.93,12.16,48.25,170.02,13815.79,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.81,12.01,50.44,179.72,13989.51,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.77,11.74,47.3,178.15,14392.78,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,46.35,10.95,44.74,177.92,15248.36,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,50.54,11.21,48.12,176.91,14802.92,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,50.87,11.25,48.37,177.6,14837.85,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.84,11.44,48.02,170.48,14684.03,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,55.99,12.24,54.56,161.3,13893.43,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,52.05,11.27,50.62,171.4,15171.68,171,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,14,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,56.81,13.44,55.68,175.94,12423.75,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,55.4,12.47,54.16,178.67,13476.66,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.03,11.53,47.82,176.93,14488.98,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,49.94,12.04,48.89,172.87,13955.81,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.44,11.69,46.83,176.73,14366.34,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.48,11.24,47.52,176.14,14861.62,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,57.13,12.26,55.46,151.12,13699.75,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,21,knowledge_retrieval,small_talk,False,True,small_talk,45.25,12.36,43.83,161.22,13515.7,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,53.23,13.48,51.79,157.31,12908.01,174,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,77.46,13.86,55.04,162.33,12193.36,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,24,knowledge_retrieval,small_talk,False,True,small_talk,46.6,11.88,45.09,165.0,14231.58,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,50.18,11.61,48.95,171.43,14552.66,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,26,knowledge_retrieval,small_talk,False,True,small_talk,42.98,11.94,41.95,183.03,13988.94,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,67.59,12.5,66.41,175.63,13604.35,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,48.73,11.43,47.58,174.93,14528.27,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,50.44,12.17,49.01,171.61,13973.37,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,30,summarize,summarize,True,False,summarize,42.88,12.13,42.0,179.57,13767.52,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,31,summarize,summarize,True,False,summarize,41.19,12.06,40.13,180.95,13924.58,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,32,summarize,summarize,True,False,summarize,57.62,11.25,39.96,181.54,14750.31,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,33,summarize,summarize,True,False,summarize,44.64,12.05,43.53,171.7,13858.92,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,34,summarize,small_talk,False,False,small_talk,44.52,11.53,43.07,162.6,14314.22,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,35,summarize,small_talk,False,False,small_talk,45.38,13.06,44.23,172.82,12634.0,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,36,summarize,small_talk,False,False,small_talk,54.13,11.31,41.97,174.25,14681.17,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,37,summarize,summarize,True,False,summarize,58.25,11.07,39.23,185.03,14990.07,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,38,summarize,small_talk,False,False,这段文字讲了问候和心情表达。,81.69,11.62,80.44,160.77,14710.94,171,10,1.586,1.586,100.0,4096,
qwen3:1.7b,1,39,summarize,summarize,True,False,summarize,40.54,11.09,39.36,179.43,15423.47,171,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,40,summarize,summarize,True,False,summarize,43.93,11.82,42.74,182.5,14386.05,170,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,41,summarize,summarize,True,False,summarize,42.16,12.36,40.95,175.67,13675.35,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,42,summarize,small_talk,False,False,small_talk,44.8,11.61,43.53,177.86,14474.02,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,43,summarize,summarize,True,False,summarize,43.27,11.16,42.23,179.54,14873.22,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,44,summarize,summarize,True,False,summarize,43.37,11.25,42.37,170.06,14755.56,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,45,summarize,small_talk,False,True,small_talk,44.45,12.02,43.38,180.1,14313.06,172,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,46,summarize,small_talk,False,True,small_talk,43.12,11.88,42.05,179.04,14224.39,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,47,summarize,small_talk,False,True,small_talk,41.84,12.06,40.72,181.36,13759.95,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,48,summarize,summarize,True,True,summarize,42.56,11.58,41.63,180.9,14332.59,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,49,summarize,small_talk,False,True,small_talk,44.2,11.44,43.16,175.19,14857.54,170,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,50,small_talk,small_talk,True,False,small_talk,49.99,11.77,48.97,181.05,13845.24,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,51,small_talk,small_talk,True,False,small_talk,59.79,11.1,39.32,183.39,14686.01,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,52,small_talk,small_talk,True,False,small_talk,41.91,10.99,40.88,176.16,14830.32,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,53,small_talk,small_talk,True,False,small_talk,47.36,11.84,46.18,170.27,13764.57,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,54,small_talk,small_talk,True,False,small_talk,44.2,11.17,42.66,175.63,14684.81,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,55,small_talk,small_talk,True,False,small_talk,47.67,11.69,46.59,165.32,14115.84,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,56,small_talk,small_talk,True,False,small_talk,46.75,11.65,45.73,157.45,14077.25,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,57,small_talk,small_talk,True,False,small_talk,45.33,12.11,44.12,170.75,13457.73,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,58,small_talk,small_talk,True,False,small_talk,70.69,12.21,44.16,177.17,13344.25,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,59,small_talk,small_talk,True,False,small_talk,44.75,11.41,43.78,172.71,14369.58,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,60,small_talk,small_talk,True,False,small_talk,41.45,11.27,40.4,178.13,14458.05,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,61,small_talk,small_talk,True,False,small_talk,61.99,11.24,40.71,182.67,14584.26,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,62,small_talk,small_talk,True,False,small_talk,41.79,11.39,40.85,177.47,14481.31,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,63,small_talk,small_talk,True,False,small_talk,41.6,11.17,40.66,179.74,14766.42,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,64,small_talk,small_talk,True,False,small_talk,41.17,11.34,39.56,182.62,14455.71,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,65,small_talk,small_talk,True,False,small_talk,44.01,11.54,43.07,180.99,14211.44,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,66,small_talk,small_talk,True,False,small_talk,41.65,11.53,40.58,181.04,14394.73,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,67,small_talk,small_talk,True,False,small_talk,45.88,11.45,44.36,182.67,14321.89,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,68,small_talk,small_talk,True,True,small_talk,63.74,11.2,39.17,181.69,14726.88,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,69,small_talk,small_talk,True,True,small_talk,42.54,10.95,41.54,184.55,14883.13,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,70,small_talk,small_talk,True,True,small_talk,41.14,11.48,40.12,180.67,14372.82,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,71,small_talk,small_talk,True,True,small_talk,59.06,11.17,42.81,184.82,14777.0,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,72,small_talk,small_talk,True,True,small_talk,43.17,11.26,41.48,183.57,14570.01,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,73,small_talk,small_talk,True,True,small_talk,41.18,11.35,40.22,184.58,14450.61,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,74,small_talk,small_talk,True,True,small_talk,40.63,10.96,39.64,185.6,14967.6,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,75,small_talk,small_talk,True,True,small_talk,49.99,11.3,49.03,188.24,14423.5,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.41,11.28,47.52,169.35,14712.4,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,76.11,11.33,50.22,157.08,14916.15,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.17,14.8,55.64,155.34,11554.05,171,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,54.73,13.33,52.89,160.97,12450.31,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,52.83,13.23,51.28,159.91,12699.37,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,53.43,13.07,51.88,160.15,12856.81,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.45,11.76,49.9,163.74,14199.47,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,52.81,12.63,51.33,160.24,13218.3,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,53.29,12.23,52.04,159.72,13656.06,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,54.88,12.28,53.07,152.86,13601.56,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.86,11.53,50.54,159.81,14575.74,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,1,87,summarize,summarize,True,False,summarize,53.14,13.26,51.8,147.89,12590.47,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,88,summarize,summarize,True,False,summarize,58.84,14.95,57.39,144.0,11238.21,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,89,summarize,summarize,True,False,summarize,58.15,13.44,55.92,153.87,12578.15,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,90,summarize,summarize,True,False,summarize,48.11,12.72,46.19,163.22,13050.31,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,91,summarize,small_talk,False,False,small_talk,47.61,12.68,45.59,164.3,13166.19,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,92,summarize,summarize,True,False,summarize,48.06,14.21,46.55,165.21,11823.49,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,93,summarize,summarize,True,False,summarize,58.6,12.01,44.33,164.61,13984.85,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,94,small_talk,small_talk,True,False,small_talk,45.32,11.99,44.21,164.02,13679.21,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,95,small_talk,small_talk,True,False,small_talk,66.3,12.17,49.2,169.18,13559.04,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,96,small_talk,small_talk,True,False,small_talk,49.82,12.07,48.44,156.15,13666.86,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,97,small_talk,small_talk,True,False,small_talk,66.24,13.62,64.75,136.41,12041.12,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,98,small_talk,small_talk,True,False,small_talk,53.91,12.51,50.29,161.71,13109.51,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,1,99,small_talk,small_talk,True,False,small_talk,54.7,12.58,53.18,159.48,13033.46,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,2,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.05,12.56,55.89,153.04,13298.3,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.59,13.06,55.94,150.43,12789.09,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,62.15,13.41,60.69,151.52,12528.9,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.44,13.21,55.42,163.81,12871.96,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,53.44,12.29,51.79,158.54,13671.88,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,81.21,13.48,60.11,156.4,12460.13,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,66.55,13.04,64.09,157.3,12880.47,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,76.59,12.63,74.62,154.77,13380.84,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,59.17,13.55,57.17,158.8,12325.63,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.9,13.18,56.73,155.26,12596.75,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.12,13.48,56.97,156.89,12390.56,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.39,12.46,55.35,152.44,13477.74,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,54.53,12.22,53.06,166.54,13915.04,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,52.77,12.66,51.25,167.26,13504.98,171,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,14,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,56.15,12.35,54.85,161.03,13521.17,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,61.62,15.51,60.21,160.74,10828.23,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.79,12.4,50.13,170.58,13471.0,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,55.45,12.46,54.0,167.23,13477.74,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,50.81,11.85,49.53,169.53,14180.81,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.54,13.58,56.38,160.89,12297.5,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,55.44,11.93,53.39,170.53,14086.87,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,21,knowledge_retrieval,small_talk,False,True,small_talk,60.99,12.22,46.54,166.67,13670.6,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,2,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,52.73,12.11,51.16,174.39,14369.48,174,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,50.76,11.7,49.24,170.0,14441.98,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,24,knowledge_retrieval,small_talk,False,True,small_talk,47.6,12.87,46.14,170.87,13131.31,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,2,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,53.14,11.71,51.58,167.17,14430.88,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,26,knowledge_retrieval,small_talk,False,True,small_talk,60.82,13.03,59.48,156.87,12818.54,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,2,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,59.7,13.09,58.13,161.12,12983.05,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,2,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,53.95,12.03,52.81,164.53,13799.98,166,5,1.586,1.586,100.0,4096,
